ID,UNIVESITY,URL,CODE,NAME,CODE,SCORE,METHOD
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Ngôn ngữ Nhật,7220209,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Truyền thông đa phương tiện,7320104,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Quan hệ công chúng,7320108,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Quan hệ quốc tế,7310206,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Tâm lý học,7310401,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Việt Nam học,7310630,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Công nghệ thông tin,7480201,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Logistics và Quản lý chuỗi cung ứng,7510605,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Kiến trúc,7580101,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Thiết kế đồ họa,7210403,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Quản lý giáo dục,7140114,XDHB,30,Xét học bạ; Điểm 5 học kỳ
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Y khoa,7720101,"A00, B00, D90, D07, XDHB",24,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Y khoa,7720101,"A00, B00, D90, D07, XDHB",24,Chương trình tiếng Anh; Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Y học cổ truyền,7720115,"A00, B00, D90, D07, XDHB",24,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Răng - Hàm - Mặt,7720501,"A00, B00, D90, D07, XDHB",24,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Răng - Hàm - Mặt,7720501,"A00, B00, D90, D07, XDHB",24,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn; Chương trình tiếng Anh
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Điều dưỡng,7720301,"A00, B00, D90, D07, XDHB",19.5,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn; Chương trình tiếng Anh
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Dinh dưỡng,7720401,"A00, B00, D90, D07, XDHB",19.5,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Y tế công cộng,7720701,"A00, B00, D90, D07, XDHB",19.5,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Digital Marketing,7340114,"A00, A01, D01, C00, XDHB",18,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn; Chương trình tiếng Anh
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Digital Marketing,7380114,"A00, A01, D01, C00, XDHB",18,Xét học bạ; Điểm 3 năm học; Điểm tổ hợp 3 môn
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Y học cổ truyền,7220115,"A00, B00, D90, D07",21,Tốt nghiệp THPT
HIU ,Đại Học Quốc Tế Hồng Bàng,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-quoc-te-hong-bang/,Điều dưỡng,7720301,"A00, B00, D90, D07",19,Chương trình Tiếng Anh; Tốt nghiệp THPT
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kế toán,7340301,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kế toán,7340301,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kế toán,7340301,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản trị kinh doanh,7340101,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản trị kinh doanh,7340101,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản trị kinh doanh,7340101,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Tài chính - Ngân hàng,7340201,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Tài chính - Ngân hàng,7340201,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Tài chính - Ngân hàng,7340201,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Công nghệ thông tin,7480201,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Công nghệ thông tin,7480201,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Công nghệ thông tin,7480201,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Công nghệ kỹ thuật ô tô,7510205,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Công nghệ kỹ thuật ô tô,7510205,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Công nghệ kỹ thuật ô tô,7510205,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Logistics và Quản lý chuỗi cung ứng,7510605,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Logistics và Quản lý chuỗi cung ứng,7510605,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Logistics và Quản lý chuỗi cung ứng,7510605,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật điều khiển và tự động hoá,7520216,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật điều khiển và tự động hoá,7520216,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật điều khiển và tự động hoá,7520216,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kiến trúc,7580101,"A01, D01, V00, V01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kiến trúc,7580101,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kiến trúc,7580101,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kiến trúc Nội thất,7580103,"A01, D01, V00, V01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kiến trúc Nội thất,7580103,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kiến trúc Nội thất,7580103,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kinh tế xây dựng,7580301,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kinh tế xây dựng,7580301,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kinh tế xây dựng,7580301,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật cấp thoát nước,7580213,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật cấp thoát nước,7580213,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật cấp thoát nước,7580213,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật xây dựng,7580201,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật xây dựng,7580201,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Kỹ thuật xây dựng,7580201,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,kỹ thuật xây dựng công trình giao thông,7580205,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,kỹ thuật xây dựng công trình giao thông,7580205,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,kỹ thuật xây dựng công trình giao thông,7580205,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản lý Đô thị và Công trình,7580106,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản lý Đô thị và Công trình,7580106,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản lý Đô thị và Công trình,7580106,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản lý xây dựng,7580302,"A00, A01, D01, C01, XDHB",18,học bạ
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản lý xây dựng,7580302,DGNLHCM,600,Đánh giá năng lực ĐHQG TP.HCM
MUCE ,Đại Học Xây Dựng Miền Trung,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-xay-dung-mien-trung/,Quản lý xây dựng,7580302,DGNLQGHN,75,Đánh giá năng lực ĐHQG Hà Nội
VMMA ,Học Viện Quân Y,https://huongnghiep.hocmai.vn/diem-truong/hoc-vien-quan-y-he-dan-su/,?,?,?,?,
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Logistics và Quản lý chuỗi cung ứng,7510605,"A00, D01, C00, C20",15,"3 chuyên ngành: Logistics và Quản lý chuỗi cung cứng, Tổ chức quản lý cảng - Xuất nhập khẩu - Giao nhận vận tải quốc tế; Kinh tế vận tải biển; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Quản trị dịch vụ du lịch và lữ hành,7810103,"D01, C00, D15, C20",15,"2 chuyên ngành: Quản trị dịch vụ du lịch và lữ hành, Hướng dẫn du lịch; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Quản trị khách sạn,7810201,"D01, C00, D15, C20",15,2 chuyên ngành: Quản trị khách sạn. Quản trị Nhà hàng - Khách sạn và dịch vụ ăn uống; Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Quản trị kinh doanh,7340101,"A00, D01, C00, C20",15,"6 chuyên ngành: Quản trị kinh doanh, Quản trị doanh nghiệp; Quản trị du lịch - Nhà hàng - Khách sạn, Quản trị kinh doanh bất động sản, Quản trị nguồn nhân lực, Quản trị truyền thông đa phương tiện; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Kinh doanh quốc tế,7340120,"A00, D01, C00, C20",15,3 chuyên ngành: Kinh doanh quốc tế; Thương mại quốc tế; Kinh doanh trực tuyến; Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Tài chính - Ngân hàng,7340201,"A00, A01, D01, C14",15,"4 chuyên ngành: Tài chính - Ngân hàng, Tài chính doanh nghiệp, Tài chính công, Công nghệ và quản trị tài chính quốc tế; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Kế toán,7340301,"A00, A01, D01, C14",15,"3 chuyên ngành: Kế toán tài chính, Kế toán kiểm toán, Kế toán quốc tế; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Marketing,7340115,"A00, D01, C00, C20",15,"3 chuyên ngành: Digital Marketing, Marketing và tổ chức sự kiện, Marketing thương hiệu; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Luật,7380101,"A00, D01, C00, C20",15,"5 chuyên ngành: Luật kinh tế - dân sự, Luật quản lý công, Luật quản trị doanh nghiệp, Luật thương mại, kinh doanh quốc tế, Luật tài chính - ngân hàng; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Đông phương học,7310608,"D01, C00, C19, C20",15,"2 chuyên ngành: Ngôn ngữ và văn hóa Hàn Quốc, Ngôn ngữ và văn hóa Nhật Bản; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Ngôn ngữ Trung Quốc,7220204,"D01, C00, C19, C20",15,Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Ngôn ngữ Anh,7220201,"A01, D01, D15, D66",15,"3 chuyên ngành: Tiếng Anh du lịch và khách sạn, Tiếng Anh thương mại, Phương pháp giảng dạy tiếng Anh; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Tâm lý học,7310401,"D01, C00, C19, C20",15,"2 chuyên ngành: Tâm lý học ứng dụng, Tham vấn và trị liệu tâm lý; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Công nghệ thông tin,7480201,"A00, A01, D01, C01",15,"6 chuyên ngành: Công nghệ thông tin, Kỹ thuật máy tính, Kỹ thuật phần mềm, Lập trình ứng dụng di động và game, Quản trị mạng và an toàn thông tin, Hệ thống thông tin quản lý; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Công nghệ kỹ thuật cơ khí,7510201,"A00, A01, D01, C01",15,"2 chuyên ngành: Công nghệ kỹ thuật cơ khí, Cơ khí chế tạo máy; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Công nghệ kỹ thuật ô tô,7510205,"A00, A01, D01, C01",15,Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Công nghệ kỹ thuật công trình xây dựng,7510102,"A00, A01, D01, C01",15,"5 chuyên ngành: Công nghệ kỹ thuật công trình xây dựng, Xây dựng dân dụng và công nghiệp, Thiết kế nội thất, Quản lý xây dựng, Xây dựng công trình giao thông; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Công nghệ kỹ thuật hoá học,7510401,"A00, B00, D07, C02",15,"3 chuyên ngành: Công nghệ kỹ thuật hóa học, Công nghệ hóa dầu, Công nghệ hóa thực phẩm; Tốt nghiệp THPT"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Điều dưỡng,7720301,"B00, B03, A02, C08",19,Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Dược học,7720201,"A00, B00, B08, A02",21,Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Logistics và Quản lý chuỗi cung ứng,7510605TN,"A00, D01, C00, C20",20,Ngành Cử nhân tài năng; Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Logistics và Quản lý chuỗi cung ứng,7510605,"A00, D01, C00, C20, XDHB",18,3 CN: Logistics và quản lý chuỗi cung ứng; Tổ chức quản lý cảng - Xuất nhập khẩu - Giao nhận vận tải quốc tế; Kinh tế vận tải biển; Xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Quản trị dịch vụ du lịch và lữ hành,7810103,"D01, C00, D15, C20, XDHB",18,2 CN: Quản trị dịch vụ du lịch và lữ hành; Hướng dẫn du lịch; Xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Quản trị khách sạn,7810201,"D01, C00, D15, C20, XDHB",18,2 CN: Quản trị khách sạn; Quản trị Nhà hàng - Khách sạn và dịch vụ ăn uống
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Quản trị kinh doanh,7340101TN,"A00, D01, C00, C20",20,Ngành cử nhân tài năng; Tốt nghiệp THPT
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Quản trị kinh doanh,7340101,"A00, D01, C00, C20, XDHB",18,6 CN: Quản trị kinh doanh; Quản trị doanh nghiệp; Quản trị du lịch - Nhà hàng - Khách sạn; Quản trị kinh doanh bất động sản; Quản trị nguồn nhân lực; Quản trị truyền thông đa phương tiện; Xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Kinh doanh quốc tế,7340120,"A00, D01, C00, C20, XDHB",18,3 CN: Kinh doanh quốc tế; Thương mại quốc tế; Kinh doanh trực tuyến; Xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Tài chính - Ngân hàng,7340201,"A00, A01, D01, C14, XDHB",18,4 CN: Tài chính - Ngân hàng; Tài chính doanh nghiệp; Tài chính công; Công nghệ và quản trị tài chính quốc tế; Xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Kế toán,7340301,"A00, A01, D01, C14, XDHB",18,3 CN: Kế toán tài chính; Kế toán kiểm toán; Kế toán quốc tế
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Marketing,7340115,"A00, D01, C00, C20, XDHB",18,3 CN: Digital Marketing; Marketing và tổ chức sự kiện; Marketing thương hiệu; Xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Luật,7380101,"A00, D01, C00, C20, XDHB",18,"5 CN: Luật kinh tế - dân sự; Luật quản lý công; Luật quản trị doanh nghiệp; Luật thương mại, kinh doanh quốc tế; Luật tài chính - ngân hàng; Xét học bạ"
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Đông phương học,7310608,"D01, C00, C19, C20, XDHB",18,2 CN: Ngôn ngữ và văn hóa Hàn Quốc; Ngôn ngữ và văn hóa Nhật Bản; xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Ngôn ngữ Trung Quốc,7220204,"D01, C00, C19, C20, XDHB",18,Xét học bạ
BVU ,Đại Học Bà Rịa – Vũng Tàu,https://huongnghiep.hocmai.vn/diem-truong/dai-hoc-ba-ria-vung-tau/,Ngôn ngữ Anh,7220201,"A01, D01, D15, D66, XDHB",18,3 CN: Tiếng Anh du lịch và khách sạn; Tiếng Anh thương mại; Phương pháp giảng dạy tiếng Anh; Xét học bạ
